index,features
510,APICall::Landroid/widget/ListView.focusableViewAvailable()
511,APICall::Landroid/view/Display.getRealMetrics()
512,APICall::Landroid/webkit/WebSettings.setDatabasePath()
513,APICall::Landroid/widget/TabHost.onDetachedFromWindow()
514,APICall::Landroid/widget/ImageView.setImageDrawable()
515,APICall::Landroid/view/MotionEvent.getAction()
516,APICall::Landroid/view/MotionEvent.getY()
517,APICall::Landroid/webkit/MimeTypeMap.getSingleton()
518,APICall::Landroid/content/res/Resources.getColor()
519,APICall::Landroid/content/res/XmlResourceParser.getEventType()
520,APICall::Landroid/widget/TabWidget.setOrientation()
521,APICall::Landroid/net/Uri$Builder.appendPath()
522,APICall::Landroid/view/View.findViewById()
523,APICall::Landroid/net/Uri$Builder.build()
524,APICall::Landroid/content/res/XmlResourceParser.nextToken()
525,APICall::Landroid/net/Uri.getAuthority()
526,APICall::Landroid/os/Parcel.writeBundle()
527,APICall::Landroid/content/pm/PackageManager.getResourcesForApplication()
528,APICall::Landroid/webkit/ConsoleMessage.messageLevel()
529,APICall::Landroid/os/Handler.handleMessage()
530,APICall::Landroid/webkit/JsPromptResult.confirm()
531,APICall::Landroid/view/KeyCharacterMap.load()
532,APICall::Landroid/widget/LinearLayout.setId()
533,APICall::Landroid/content/ContentResolver.query()
534,APICall::Landroid/widget/ListView.setSelection()
535,APICall::Landroid/view/View.isFocusable()
536,APICall::Landroid/os/Parcel.readBundle()
537,APICall::Landroid/view/accessibility/AccessibilityEvent.setCurrentItemIndex()
538,APICall::Landroid/webkit/WebView.onDraw()
539,APICall::Landroid/view/ViewConfiguration.hasPermanentMenuKey()
540,APICall::Landroid/view/ViewGroup.onRequestSendAccessibilityEvent()
541,APICall::Landroid/widget/LinearLayout.onInitializeAccessibilityNodeInfo()
542,APICall::Landroid/net/Uri.getPathSegments()
543,APICall::Landroid/net/Uri.fromParts()
544,APICall::Landroid/widget/OverScroller.abortAnimation()
545,APICall::Landroid/webkit/WebView.setOnClickListener()
546,APICall::Landroid/content/ClipData$Item.getIntent()
547,APICall::Landroid/view/Menu.close()
548,APICall::Landroid/preference/ListPreference.setSummary()
549,APICall::Landroid/os/PowerManager.isScreenOn()
550,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isChecked()
551,APICall::Landroid/content/res/TypedArray.getValue()
552,APICall::Landroid/os/Parcel.readInt()
553,APICall::Landroid/content/IntentFilter.addCategory()
554,APICall::Landroid/widget/ListView.setChoiceMode()
555,APICall::Landroid/os/Parcelable$Creator.createFromParcel()
556,APICall::Landroid/content/pm/ProviderInfo.loadXmlMetaData()
557,APICall::Landroid/widget/Scroller.abortAnimation()
558,APICall::Landroid/view/View.getLocationInWindow()
559,APICall::Landroid/view/ViewGroup.indexOfChild()
560,APICall::Landroid/widget/SpinnerAdapter.getItemViewType()
561,APICall::Landroid/net/Uri.buildUpon()
562,APICall::Landroid/net/Uri.getPath()
563,APICall::Landroid/view/View.getWidth()
564,APICall::Landroid/widget/LinearLayout.getTranslationX()
565,APICall::Landroid/widget/LinearLayout.setAlpha()
566,APICall::Landroid/util/Log.w()
567,APICall::Landroid/view/MenuItem.expandActionView()
568,APICall::Landroid/widget/ListView.setOnItemClickListener()
569,APICall::Landroid/content/pm/PackageManager.queryIntentActivityOptions()
570,APICall::Landroid/net/NetworkInfo.getSubtype()
571,APICall::Landroid/view/View.getLayoutParams()
572,APICall::Landroid/webkit/WebView.onMeasure()
573,APICall::Landroid/view/View.drawableStateChanged()
574,APICall::Landroid/widget/ListView.setSelectionFromTop()
575,APICall::Landroid/widget/RemoteViews.setImageViewResource()
576,APICall::Landroid/os/Parcel.createDoubleArray()
577,APICall::Landroid/view/View.onDetachedFromWindow()
578,APICall::Landroid/view/View$OnFocusChangeListener.onFocusChange()
579,APICall::Landroid/net/Uri.getEncodedQuery()
580,APICall::Landroid/os/Bundle.putCharSequence()
581,APICall::Landroid/webkit/JsResult.confirm()
582,APICall::Landroid/view/MenuItem.isVisible()
583,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getViewIdResourceName()
584,APICall::Landroid/view/Display.getHeight()
585,APICall::Landroid/webkit/WebSettings.getDefaultUserAgent()
586,APICall::Landroid/view/View.setBackgroundResource()
587,APICall::Landroid/view/View.layout()
588,APICall::Landroid/view/animation/Transformation.setAlpha()
589,APICall::Landroid/net/Uri.getQueryParameterNames()
590,APICall::Landroid/os/Parcel.readDouble()
591,APICall::Landroid/widget/LinearLayout.onDetachedFromWindow()
592,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getBoundsInParent()
593,APICall::Landroid/view/ViewGroup.dispatchPopulateAccessibilityEvent()
594,APICall::Landroid/os/Parcel.readArrayList()
595,APICall::Landroid/widget/EditText.getText()
596,APICall::Landroid/os/Bundle.putParcelableArrayList()
597,APICall::Landroid/content/Context.getDatabasePath()
598,APICall::Landroid/os/Message.sendToTarget()
599,APICall::Landroid/os/StatFs.getBlockCount()
600,APICall::Landroid/webkit/WebSettings.setDisplayZoomControls()
601,APICall::Landroid/os/Parcel.createStringArrayList()
602,APICall::Landroid/view/ViewGroup.onInitializeAccessibilityNodeInfo()
603,APICall::Landroid/widget/TextView.setTextColor()
604,APICall::Landroid/text/SpannableStringBuilder.charAt()
605,APICall::Landroid/webkit/ConsoleMessage$MessageLevel.values()
606,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isFocusable()
607,APICall::Landroid/os/Message.recycle()
608,APICall::Landroid/content/Intent.toURI()
609,APICall::Landroid/view/KeyEvent.isTracking()
610,APICall::Landroid/view/View.dispatchPopulateAccessibilityEvent()
611,APICall::Landroid/os/Bundle.putCharSequenceArray()
612,APICall::Landroid/view/MenuItem.setActionView()
613,APICall::Landroid/content/res/ColorStateList.getDefaultColor()
614,APICall::Landroid/view/MotionEvent.setLocation()
615,APICall::Landroid/content/SharedPreferences.contains()
616,APICall::Landroid/view/Menu.performIdentifierAction()
617,APICall::Landroid/content/ContentResolver.getType()
618,APICall::Landroid/widget/LinearLayout.setContentDescription()
619,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isFocused()
620,APICall::Landroid/view/View.getHitRect()
621,APICall::Landroid/content/pm/ResolveInfo.loadIcon()
622,APICall::Landroid/webkit/WebSettings.setAllowUniversalAccessFromFileURLs()
623,APICall::Landroid/widget/SpinnerAdapter.unregisterDataSetObserver()
624,APICall::Landroid/view/Window.getDecorView()
625,APICall::Landroid/renderscript/RenderScript.create()
626,APICall::Landroid/os/Bundle.getInt()
627,APICall::Landroid/view/View$AccessibilityDelegate.onInitializeAccessibilityEvent()
628,APICall::Landroid/widget/PopupWindow.dismiss()
629,APICall::Landroid/content/res/AssetManager.openXmlResourceParser()
630,APICall::Landroid/widget/Scroller.getFinalX()
631,APICall::Landroid/view/View.getMeasuredHeight()
632,APICall::Landroid/view/View.measure()
633,APICall::Landroid/view/ViewTreeObserver.addOnScrollChangedListener()
634,APICall::Landroid/widget/TextView.setVisibility()
635,APICall::Landroid/content/SharedPreferences.registerOnSharedPreferenceChangeListener()
636,APICall::Landroid/view/ViewGroup.getWidth()
637,APICall::Landroid/net/http/SslError.getPrimaryError()
638,APICall::Landroid/os/Bundle.getParcelableArray()
639,APICall::Landroid/view/VelocityTracker.computeCurrentVelocity()
640,APICall::Landroid/content/ClipData.getItemAt()
641,APICall::Landroid/content/pm/PackageManager.getApplicationIcon()
642,APICall::Landroid/os/Handler.removeCallbacks()
643,APICall::Landroid/view/View.getOverScrollMode()
644,APICall::Landroid/view/View.resolveSizeAndState()
645,APICall::Landroid/os/Looper.myLooper()
646,APICall::Landroid/view/View.getLayerType()
647,APICall::Landroid/content/Context.getText()
648,APICall::Landroid/view/View.canScrollVertically()
649,APICall::Landroid/view/View.canScrollHorizontally()
650,APICall::Landroid/os/Bundle.putParcelableArray()
651,APICall::Landroid/os/Parcel.writeStringList()
652,APICall::Landroid/content/res/AssetFileDescriptor.createInputStream()
653,APICall::Landroid/view/View.setImportantForAccessibility()
654,APICall::Landroid/view/View.startAnimation()
655,APICall::Landroid/view/View.getParentForAccessibility()
656,APICall::Landroid/renderscript/Element.U8_4()
657,APICall::Landroid/os/Parcel.readException()
658,APICall::Landroid/os/UserManager.getApplicationRestrictions()
659,APICall::Landroid/widget/ListView.setEmptyView()
660,APICall::Landroid/widget/TextView.setEllipsize()
661,APICall::Landroid/webkit/WebView.onPause()
662,APICall::Landroid/net/http/HttpResponseCache.install()
663,APICall::Landroid/renderscript/Allocation.copyTo()
664,APICall::Landroid/content/SharedPreferences.edit()
665,APICall::Landroid/view/MenuItem.setActionProvider()
666,APICall::Landroid/content/SharedPreferences$Editor.putString()
667,APICall::Landroid/text/SpannableStringBuilder.setSpan()
668,APICall::Landroid/net/http/HttpResponseCache.close()
669,APICall::Landroid/widget/TextView.getParent()
670,APICall::Landroid/widget/ViewSwitcher.onAttachedToWindow()
671,APICall::Landroid/content/res/Resources$Theme.resolveAttribute()
672,APICall::Landroid/widget/ViewSwitcher.onDetachedFromWindow()
673,APICall::Landroid/view/Window.clearFlags()
674,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isScrollable()
675,APICall::Landroid/widget/ViewSwitcher.removeAllViews()
676,APICall::Landroid/widget/Toast.setText()
677,APICall::Landroid/widget/FrameLayout$LayoutParams.setMargins()
678,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setSelected()
679,APICall::Landroid/content/Intent.getStringArrayExtra()
680,APICall::Landroid/webkit/WebSettings.setMediaPlaybackRequiresUserGesture()
681,APICall::Landroid/widget/ImageView.onMeasure()
682,APICall::Landroid/widget/ImageView.setBackgroundDrawable()
683,APICall::Landroid/text/TextUtils.join()
684,APICall::Landroid/content/Context.getMainLooper()
685,APICall::Landroid/view/Window.setBackgroundDrawable()
686,APICall::Landroid/os/Bundle.containsKey()
687,APICall::Landroid/renderscript/ScriptIntrinsicBlur.create()
688,APICall::Landroid/content/Intent.setComponent()
689,APICall::Landroid/view/ViewStub.inflate()
690,APICall::Landroid/content/ServiceConnection.onServiceDisconnected()
691,APICall::Landroid/view/MenuItem.setShowAsAction()
692,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getPackageName()
693,APICall::Landroid/content/Intent.addFlags()
694,APICall::Landroid/view/SubMenu.setHeaderIcon()
695,APICall::Landroid/text/Html.escapeHtml()
696,APICall::Landroid/content/Intent.getAction()
697,APICall::Landroid/webkit/WebView.onResume()
698,APICall::Landroid/content/ComponentName.getPackageName()
699,APICall::Landroid/content/SharedPreferences.getAll()
700,APICall::Landroid/view/ViewGroup.getContext()
701,APICall::Landroid/content/Intent.getBundleExtra()
702,APICall::Landroid/view/Window.addContentView()
703,APICall::Landroid/net/Uri$Builder.path()
704,APICall::Landroid/widget/BaseAdapter.notifyDataSetChanged()
705,APICall::Landroid/view/accessibility/AccessibilityRecord.setFromIndex()
706,APICall::Landroid/content/res/AssetFileDescriptor.close()
707,APICall::Landroid/widget/TabHost.onSaveInstanceState()
708,APICall::Landroid/content/SharedPreferences$Editor.commit()
709,APICall::Landroid/view/Menu.setGroupVisible()
710,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.addAction()
711,APICall::Landroid/content/SharedPreferences$Editor.putBoolean()
712,APICall::Landroid/os/Parcel.writeParcelable()
713,APICall::Landroid/net/wifi/WifiManager$WifiLock.setReferenceCounted()
714,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.addChild()
715,APICall::Landroid/widget/LinearLayout.setTranslationX()
716,APICall::Landroid/view/accessibility/AccessibilityRecord.setScrollable()
717,APICall::Landroid/view/ViewGroup.getLeft()
718,APICall::Landroid/widget/ListView.getSelectedItemId()
719,APICall::Landroid/content/res/Resources.obtainAttributes()
720,APICall::Landroid/view/animation/Interpolator.getInterpolation()
721,APICall::Landroid/widget/EditText.setText()
722,APICall::Landroid/view/ViewGroup.onInterceptTouchEvent()
723,APICall::Landroid/view/View.isHorizontalScrollBarEnabled()
724,APICall::Landroid/view/View.isVerticalScrollBarEnabled()
725,APICall::Landroid/view/View.isClickable()
726,APICall::Landroid/os/Parcel.readString()
727,APICall::Landroid/view/View.isLongClickable()
728,APICall::Landroid/view/accessibility/AccessibilityRecord.setItemCount()
729,APICall::Landroid/view/View.isFocused()
730,APICall::Landroid/view/View.isSelected()
731,APICall::Landroid/view/accessibility/AccessibilityManager.isEnabled()
732,APICall::Landroid/widget/TextView.setPadding()
733,APICall::Landroid/view/View.getTop()
734,APICall::Landroid/view/View.onRestoreInstanceState()
735,APICall::Landroid/view/View.getBottom()
736,APICall::Landroid/view/View.onVisibilityChanged()
737,APICall::Landroid/content/res/Resources.getResourcePackageName()
738,APICall::Landroid/content/res/Resources.getResourceEntryName()
739,APICall::Landroid/widget/ListView.getSelectedItemPosition()
740,APICall::Landroid/view/MenuItem.getAlphabeticShortcut()
741,APICall::Landroid/webkit/WebSettings.setUserAgentString()
742,APICall::Landroid/webkit/URLUtil.isValidUrl()
743,APICall::Landroid/widget/Adapter.isEmpty()
744,APICall::Landroid/widget/ImageView.getTag()
745,APICall::Landroid/util/Base64.decode()
746,APICall::Landroid/content/res/TypedArray.getLayoutDimension()
747,APICall::Landroid/content/res/Resources.obtainTypedArray()
748,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setSource()
749,APICall::Landroid/view/View.isDrawingCacheEnabled()
750,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setClassName()
751,APICall::Landroid/view/View.setDrawingCacheEnabled()
752,APICall::Landroid/view/View.getDrawingCache()
753,APICall::Landroid/webkit/ConsoleMessage$MessageLevel.ordinal()
754,APICall::Landroid/view/View$BaseSavedState.writeToParcel()
755,APICall::Landroid/webkit/WebView$WebViewTransport.setWebView()
756,APICall::Landroid/webkit/GeolocationPermissions$Callback.invoke()
757,APICall::Landroid/webkit/JsResult.cancel()
758,APICall::Landroid/widget/LinearLayout.setOrientation()
759,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.isCheckable()
760,APICall::Landroid/view/ViewTreeObserver.removeOnGlobalLayoutListener()
761,APICall::Landroid/view/View.setBackground()
762,APICall::Landroid/webkit/WebSettings.setAllowFileAccessFromFileURLs()
763,APICall::Landroid/os/Parcel.writeIntArray()
764,APICall::Landroid/util/SparseArray.indexOfKey()
765,APICall::Landroid/os/Parcel.writeInt()
766,APICall::Landroid/os/Parcel.writeString()
767,APICall::Landroid/view/animation/AnimationUtils.loadInterpolator()
768,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.setClickable()
769,APICall::Landroid/renderscript/Allocation.createFromBitmap()
770,APICall::Landroid/view/MenuItem.getNumericShortcut()
771,APICall::Landroid/util/Pair.create()
772,APICall::Landroid/content/pm/ResolveInfo.loadLabel()
773,APICall::Landroid/text/SpannableStringBuilder.append()
774,APICall::Landroid/content/res/Resources.getDrawable()
775,APICall::Landroid/widget/LinearLayout.setVisibility()
776,APICall::Landroid/view/Menu.getItem()
777,APICall::Landroid/view/ViewGroup.onKeyDown()
778,APICall::Landroid/view/MenuItem.getItemId()
779,APICall::Landroid/widget/HorizontalScrollView.setVisibility()
780,APICall::Landroid/widget/ImageButton.getDrawable()
781,APICall::Landroid/view/View.getParent()
782,APICall::Landroid/content/DialogInterface$OnCancelListener.onCancel()
783,APICall::Landroid/view/ViewGroup.getChildAt()
784,APICall::Landroid/view/Menu.isShortcutKey()
785,APICall::Landroid/widget/PopupWindow.getInputMethodMode()
786,APICall::Landroid/os/Bundle.putString()
787,APICall::Landroid/view/accessibility/AccessibilityNodeInfo.getActions()
788,APICall::Landroid/security/NetworkSecurityPolicy.getInstance()
789,APICall::Landroid/content/pm/PackageManager.getPackagesForUid()
790,APICall::Landroid/net/Uri.getHost()
791,APICall::Landroid/content/Context.startService()
792,APICall::Landroid/view/Menu.performShortcut()
793,APICall::Landroid/content/Context.getSystemService()
794,APICall::Landroid/view/Menu.removeGroup()
795,APICall::Landroid/view/MenuItem.setOnActionExpandListener()
796,APICall::Landroid/view/ViewGroup.onKeyUp()
797,APICall::Landroid/view/accessibility/AccessibilityEvent.setItemCount()
798,APICall::Landroid/view/View.getLayoutDirection()
799,APICall::Landroid/view/Menu.removeItem()
800,APICall::Landroid/view/View.setOnClickListener()
801,APICall::Landroid/view/Menu.setGroupEnabled()
802,APICall::Landroid/widget/FrameLayout.setOnLongClickListener()
